species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Dream,50.284393556700884,18.40215028248965,184.0,5334.0,MALE
Adelie,Dream,50.538540204534826,18.765818823423366,211.0,4728.0,MALE
Adelie,Dream,50.00832628918144,18.784584684663532,201.0,5446.0,MALE
Adelie,Dream,46.6321659734207,18.34086140390967,224.0,5227.0,MALE
Adelie,Dream,51.01300799830345,18.95309688841603,200.0,4666.0,MALE
Adelie,Dream,49.570945474739666,18.16342654953772,210.0,5808.0,MALE
Gentoo,Torgersen,49.86030939369154,18.86542860660705,188.0,5357.0,MALE
Adelie,Dream,50.337668437259005,18.57062526217632,200.0,5278.0,MALE
Gentoo,Dream,50.01934181996049,18.268838770324226,208.0,5909.0,MALE
Gentoo,Dream,48.480287958557966,14.99705007443246,208.0,5224.0,MALE
Gentoo,Torgersen,45.725473612954836,18.638554525193637,209.0,5531.0,MALE
Adelie,Dream,48.406839589175924,15.01390401763876,211.0,4560.0,MALE
Adelie,Dream,51.16870996157946,13.804273704171509,210.0,5577.0,MALE
Chinstrap,Dream,50.197640372813915,13.284403951775152,199.0,4828.0,MALE
Gentoo,Torgersen,49.94805567525751,13.422611489792333,200.0,5253.0,MALE
Chinstrap,Dream,50.53632124780152,13.52572306110722,177.0,5496.0,.
Gentoo,Torgersen,49.19240388071004,15.065409289537202,203.0,5820.0,MALE
Gentoo,Torgersen,49.3311481078427,13.792279954670326,225.0,5531.0,MALE
Gentoo,Torgersen,48.720469947491004,13.321661051704696,211.0,5759.0,MALE
Adelie,Dream,49.047858242034586,13.17474082557088,223.0,5332.0,MALE
Gentoo,Dream,48.61065501233173,13.23001955825873,199.0,5865.0,MALE
Chinstrap,Torgersen,50.40022583543962,13.626634182413753,211.0,5485.0,MALE
Gentoo,Dream,48.98611921984813,13.573392626102518,185.0,4693.0,.
Gentoo,Dream,50.76336820033414,18.193170590418458,200.0,5575.0,MALE
Gentoo,Dream,50.47138598867475,13.934161297402857,210.0,4777.0,MALE
Gentoo,Dream,51.26935843172487,13.502730131485666,201.0,4679.0,MALE
Chinstrap,Dream,49.6904148391177,18.408327249019194,176.0,5553.0,MALE
Gentoo,Dream,51.133827761990396,13.712496417258816,201.0,5762.0,MALE
Chinstrap,Dream,49.84768647387872,13.120405161514448,213.0,5524.0,MALE
Chinstrap,Dream,49.53363528454957,13.464769281670527,201.0,5238.0,MALE
Adelie,Dream,43.3814318922719,15.338107624843602,199.0,5267.0,MALE
Gentoo,Dream,51.027788508947616,18.94819442892229,211.0,5657.0,MALE
Gentoo,Dream,50.78567293604711,18.779775733642744,198.0,4584.0,MALE
Adelie,Dream,49.48805468547142,13.843533736066092,210.0,5271.0,MALE
Gentoo,Torgersen,47.10329705854548,18.239880962018812,210.0,5235.0,MALE
Adelie,Torgersen,49.49414453098643,13.461007308723175,213.0,5781.0,MALE
Adelie,Dream,48.67928007047976,18.16670395708553,199.0,5432.0,MALE
Adelie,Dream,43.22196944484757,13.328475126191224,173.0,5842.0,MALE
Gentoo,Torgersen,49.61393634617566,15.102809366710192,196.0,5441.0,MALE
Adelie,Dream,49.17637615235416,13.388809707797831,186.0,5743.0,.
Adelie,Torgersen,50.04241515882913,18.453942269366895,175.0,4662.0,MALE
Gentoo,Torgersen,49.11640884803646,13.774587203973624,196.0,4505.0,MALE
Adelie,Torgersen,49.15445936278263,18.299216651513024,197.0,5802.0,MALE
Gentoo,Dream,50.44983667362349,13.792576312534834,209.0,5809.0,MALE
Gentoo,Dream,50.62290730609472,13.555213713124905,198.0,5445.0,MALE
Gentoo,Dream,49.45863826365379,18.424545907921562,187.0,5566.0,MALE
Gentoo,Dream,50.964984598441774,18.603878044573374,208.0,5473.0,MALE
Adelie,Dream,49.30025773030321,18.27559559913539,212.0,5656.0,MALE
Gentoo,Dream,46.79583603477428,13.516181989672642,210.0,5440.0,MALE
Gentoo,Torgersen,50.55932107351643,18.158440769428097,208.0,5779.0,MALE
Gentoo,Dream,48.722382978655325,18.8648990653202,196.0,5822.0,MALE
Adelie,Dream,51.16900451531953,15.058528069225261,201.0,5434.0,MALE
Gentoo,Dream,46.04892876241597,18.428996077451455,196.0,5493.0,MALE
Chinstrap,Torgersen,44.36756041207967,13.93592767777615,199.0,5745.0,MALE
Adelie,Torgersen,45.09266327139024,13.615302814777507,208.0,4704.0,MALE
Adelie,Dream,48.7305384712082,18.490829103309345,188.0,5553.0,MALE
Chinstrap,Torgersen,50.82475738550224,18.804151645873343,213.0,5675.0,MALE
Gentoo,Dream,48.54195669410639,13.156838353956338,177.0,5818.0,MALE
Gentoo,Torgersen,49.86640710018798,18.619223531540634,198.0,5486.0,MALE
Gentoo,Dream,48.92483999979081,13.53738880800507,210.0,5516.0,MALE
Chinstrap,Torgersen,48.82406173805257,18.863431661122693,197.0,5426.0,MALE
Gentoo,Dream,48.871508699448626,18.632408287731856,210.0,5571.0,MALE
Gentoo,Torgersen,50.70496377887531,18.54762882880206,178.0,5927.0,MALE
Gentoo,Torgersen,49.738535333288425,18.576989721552543,208.0,5405.0,MALE
Chinstrap,Torgersen,51.12789393504734,13.756793738809593,175.0,5383.0,MALE
Gentoo,Dream,49.81175938423783,13.391749468455652,201.0,5257.0,MALE
Gentoo,Dream,48.812144102897676,18.60854310767743,196.0,5791.0,MALE
Gentoo,Torgersen,49.774072865674505,18.734207829104744,173.0,5692.0,MALE
Adelie,Dream,47.92577670692028,18.97626658163101,177.0,5468.0,MALE
Adelie,Dream,50.880680673828685,13.682694724181475,209.0,5478.0,MALE
Adelie,Torgersen,48.70821713795528,18.947971783826716,212.0,4812.0,MALE
Gentoo,Dream,49.09607082595492,15.11518743551657,209.0,5488.0,MALE
Adelie,Dream,49.94753699306502,13.611376033921845,208.0,4791.0,MALE
Gentoo,Dream,48.952235064366924,18.766047680145107,177.0,5523.0,MALE
Gentoo,Dream,50.995504765340975,13.392669397687076,198.0,5579.0,MALE
Gentoo,Dream,48.41976744322691,18.36610694859503,175.0,5698.0,MALE
Gentoo,Torgersen,49.478891745473,13.91717981332132,172.0,5432.0,MALE
Adelie,Torgersen,47.045820127018054,18.43276853723843,176.0,5421.0,MALE
Chinstrap,Dream,50.13189867715516,13.939918248800286,189.0,5786.0,MALE
Gentoo,Torgersen,49.385140925479874,18.855907627110675,173.0,5460.0,MALE
Gentoo,Dream,50.0879581680138,13.281497216457225,178.0,5917.0,MALE
Adelie,Torgersen,49.153258875052906,18.83570414679898,199.0,5227.0,MALE
Adelie,Dream,49.415763441011514,13.9262467863255,211.0,5332.0,MALE
Chinstrap,Dream,47.06490499126611,18.372528988356308,173.0,5747.0,MALE
Adelie,Dream,50.262842231025644,15.338141707569331,224.0,4686.0,MALE
Chinstrap,Torgersen,50.07445382173717,18.786454947295663,210.0,5906.0,MALE
Adelie,Dream,43.817716936018336,13.16995687897981,208.0,5400.0,MALE
Gentoo,Torgersen,49.237416657399656,18.82823871609262,213.0,5665.0,MALE
Adelie,Torgersen,48.926508150926956,18.39902301499748,210.0,5529.0,MALE
Gentoo,Dream,50.75460749870348,13.693360708779934,197.0,5405.0,MALE
Adelie,Torgersen,43.37197710778255,18.938116105731915,196.0,5862.0,MALE
Gentoo,Torgersen,50.61543376699324,13.129491577975735,208.0,5675.0,MALE
Gentoo,Torgersen,49.28412766307353,18.65383881965176,208.0,5560.0,MALE
Chinstrap,Torgersen,43.882531706015904,15.025619887372947,201.0,5364.0,MALE
Adelie,Dream,50.6242294407797,18.236313382833046,189.0,5381.0,MALE
Adelie,Torgersen,50.4139571772345,18.737958034211818,187.0,5392.0,MALE
Gentoo,Dream,50.64028427766779,13.922399112352604,196.0,5339.0,MALE
Adelie,Dream,50.01702841168449,13.530676820769347,196.0,5853.0,MALE
Gentoo,Dream,50.962513504079496,18.430929135729798,225.0,5787.0,MALE
Chinstrap,Torgersen,40.68493320128255,13.477235259672128,205.0,5797.0,MALE
Chinstrap,Dream,50.37429164386789,13.448279023336562,200.0,5436.0,MALE
Gentoo,Dream,48.925171859343806,18.586797604102244,220.0,5686.0,MALE
Gentoo,Dream,50.62752926239993,13.443707702629826,172.0,5343.0,MALE
Gentoo,Dream,49.586987819010744,13.167512870271498,200.0,5613.0,MALE
Chinstrap,Dream,50.455925787020554,13.922719298220315,196.0,5719.0,MALE
Gentoo,Dream,50.534580761963525,13.937234113456828,212.0,5314.0,MALE
Gentoo,Torgersen,50.416673258512915,18.286273025938243,213.0,5346.0,MALE
Chinstrap,Torgersen,46.459284445901524,18.342473571656587,198.0,5445.0,MALE
Gentoo,Torgersen,50.88744968756522,18.507043284817414,214.0,5467.0,MALE
Adelie,Torgersen,49.260374240414535,18.72693566710394,176.0,4769.0,MALE
Gentoo,Torgersen,50.02492156733331,18.166329745793643,198.0,5300.0,MALE
Adelie,Torgersen,50.45527582392172,13.80181794261117,210.0,5646.0,MALE
Adelie,Dream,49.242408730658084,13.63628403358426,201.0,5569.0,MALE
Adelie,Dream,44.828407238205834,18.366206592202083,175.0,5748.0,MALE
Chinstrap,Dream,49.388785381992655,13.831528460530231,196.0,5391.0,MALE
Gentoo,Dream,49.07130153423206,15.335415738992507,198.0,5250.0,MALE
Gentoo,Torgersen,48.07680927844809,15.046216396251875,201.0,5467.0,MALE
Gentoo,Torgersen,50.121087617712746,13.560190635241069,199.0,4562.0,MALE
Adelie,Dream,49.50168294317436,18.962559549223222,172.0,5239.0,MALE
Chinstrap,Dream,50.20993510481524,18.180683692231426,175.0,5310.0,MALE
Adelie,Torgersen,48.669537592925046,18.735108093984444,214.0,5928.0,MALE
Adelie,Torgersen,48.9570128560909,13.8135074325367,177.0,5340.0,MALE
Gentoo,Torgersen,49.68784734217017,15.361546153083058,197.0,5241.0,MALE
Adelie,Torgersen,51.28333059352713,13.217615466848317,212.0,5461.0,MALE
Gentoo,Dream,50.00380492415934,15.28160566692884,213.0,5643.0,MALE
Gentoo,Dream,48.81025456393397,18.80020240639475,201.0,5323.0,MALE
Adelie,Dream,50.703861691936005,18.491620566218614,211.0,5391.0,MALE
Gentoo,Dream,50.748970645044615,18.629239753703548,198.0,5415.0,MALE
Adelie,Dream,45.230705979585856,18.352913081636093,176.0,5329.0,MALE
Gentoo,Dream,50.166119604631874,15.042708782589752,199.0,5553.0,MALE
Gentoo,Torgersen,50.513171529141026,13.779198920186964,177.0,5493.0,MALE
Gentoo,Torgersen,46.43700932485699,18.551178435587012,221.0,5446.0,MALE
Gentoo,Dream,50.61454162495847,13.477001859508036,211.0,5607.0,MALE
Gentoo,Dream,50.84447846518938,18.243222423165065,196.0,5514.0,MALE
Adelie,Dream,50.689907985610276,18.454555554556922,186.0,5518.0,MALE
Adelie,Torgersen,49.57202160711119,18.577405686997466,200.0,4791.0,MALE
Gentoo,Dream,50.2253271390832,13.29405036116551,198.0,4799.0,MALE
Chinstrap,Torgersen,50.329720733097055,15.45866587192527,197.0,5283.0,MALE
Adelie,Torgersen,51.077227097556985,13.422308593285903,215.0,5544.0,MALE
Adelie,Dream,48.89703821200167,18.340331425578334,198.0,5326.0,MALE
Gentoo,Dream,50.893317869838626,18.3989698943695,207.0,5315.0,MALE
Gentoo,Torgersen,50.04769778578986,18.832549367497858,185.0,5581.0,.
Gentoo,Torgersen,49.58618883151783,13.859480519802057,200.0,5277.0,MALE
Gentoo,Dream,49.85290797910782,18.946650192794518,200.0,5345.0,MALE
Chinstrap,Dream,48.634747622059535,13.112763027180387,211.0,5304.0,MALE
Chinstrap,Dream,49.20520237891143,13.73327106970717,208.0,4815.0,MALE
Gentoo,Dream,50.39509940518702,18.58140659025073,208.0,5237.0,MALE
Gentoo,Dream,50.41733551932474,13.204630464635505,187.0,5380.0,MALE
Gentoo,Dream,49.960422085787364,18.34708820417419,198.0,5356.0,MALE
Adelie,Dream,51.22164617164263,18.376620297622555,173.0,5891.0,MALE
Gentoo,Dream,47.17251649351105,13.439542017597434,213.0,4801.0,MALE
Gentoo,Torgersen,49.463345063750566,18.535405868782124,224.0,5337.0,MALE
Gentoo,Dream,50.93139730778802,13.886902639408298,201.0,5464.0,MALE
Adelie,Dream,49.31268532334247,13.149018247857356,220.0,5385.0,MALE
Gentoo,Dream,50.26184148084446,18.73570221621551,211.0,5310.0,.
Adelie,Torgersen,50.53440184388633,15.497449119689739,189.0,5831.0,MALE
Chinstrap,Dream,50.859664821402404,18.44013193108193,198.0,5387.0,MALE
Gentoo,Torgersen,50.759764063002564,18.349342446677138,213.0,5470.0,MALE
Gentoo,Dream,49.65625390891271,14.965899132125827,208.0,5486.0,MALE
Adelie,Dream,48.762745841397525,13.35270490842052,212.0,5422.0,MALE
Chinstrap,Dream,43.20529163007947,13.222050312135185,185.0,5675.0,MALE
Gentoo,Dream,50.597766066748264,13.563409508955905,185.0,4549.0,MALE
Gentoo,Dream,51.24465129886884,18.350335583516227,197.0,5224.0,MALE
Adelie,Dream,49.543704779246056,18.162891289832068,208.0,5732.0,MALE
Adelie,Torgersen,49.81328651970767,18.335412083908317,200.0,5458.0,MALE
Gentoo,Torgersen,50.59594454328989,18.829330968605632,209.0,5518.0,MALE
Gentoo,Dream,50.40903592609817,13.450590986439643,212.0,5683.0,MALE
Gentoo,Torgersen,49.315293118331375,18.88217045390899,212.0,5245.0,MALE
Adelie,Dream,50.44685832594644,18.93263713040761,201.0,5393.0,MALE
Gentoo,Dream,49.438481653829555,13.304412595904896,200.0,5342.0,MALE
Chinstrap,Dream,49.57998424304561,13.570376858921415,201.0,4620.0,MALE
Chinstrap,Dream,50.08366158947351,18.88009620413144,187.0,4517.0,.
Gentoo,Dream,50.61386301579851,18.62839308330577,208.0,5407.0,MALE
Chinstrap,Dream,43.515844581811905,13.241120240582445,215.0,5379.0,MALE
Chinstrap,Dream,43.160464829955586,13.308280727864599,210.0,5835.0,MALE
Gentoo,Dream,50.32653237483381,18.969604857043308,213.0,5824.0,MALE
Gentoo,Dream,48.66755286391105,15.031484966507751,210.0,5718.0,MALE
Gentoo,Torgersen,48.72364891196946,18.868870505084203,185.0,5235.0,MALE
Adelie,Dream,49.22088283598587,18.807810363735815,224.0,5570.0,MALE
Gentoo,Dream,50.39816140158725,18.763267150354903,213.0,4573.0,MALE
Gentoo,Dream,48.78299901863658,18.746431495749487,196.0,5486.0,MALE
Gentoo,Torgersen,43.27161586097295,18.803584765494286,219.0,4702.0,MALE
Chinstrap,Dream,51.273256422027444,18.851822455583658,212.0,5231.0,MALE
Gentoo,Dream,49.76229545789651,18.192387806669732,225.0,5484.0,MALE
Gentoo,Torgersen,51.054179568480365,14.920960252583425,211.0,5570.0,MALE
Adelie,Dream,49.195441780870105,13.524644632681003,196.0,5274.0,MALE
Gentoo,Torgersen,47.046836243500195,13.27849120172291,211.0,4758.0,MALE
Chinstrap,Torgersen,49.584596620186176,13.547903139009703,209.0,5426.0,MALE
Gentoo,Dream,49.086572724096165,15.194273165215181,201.0,5415.0,MALE
Gentoo,Torgersen,49.50423626081777,18.246488017133444,219.0,5376.0,MALE
Gentoo,Torgersen,51.31368850141413,18.212207367774543,189.0,4661.0,MALE
Gentoo,Dream,50.65509977693658,18.14978834923553,200.0,5282.0,MALE
Gentoo,Dream,49.652337767753686,13.793030349245653,209.0,4630.0,MALE
Gentoo,Torgersen,49.725532194599815,13.16866300142452,201.0,5463.0,MALE
Gentoo,Torgersen,49.325287478176435,13.90771487614048,212.0,5886.0,MALE
Chinstrap,Dream,50.06117586614677,18.966418757767567,223.0,5485.0,MALE
Chinstrap,Torgersen,50.62300150839035,13.726385012362364,173.0,4725.0,MALE
Gentoo,Torgersen,44.98827819331415,18.518321955846574,209.0,5302.0,.
Chinstrap,Torgersen,49.87228704718863,13.331662309371948,211.0,5222.0,MALE
Adelie,Dream,48.715332378469434,13.446460034380138,199.0,5889.0,MALE
Adelie,Dream,51.13414646787299,13.390046343475158,198.0,5496.0,MALE
Gentoo,Dream,49.724567958514186,13.432887917287152,200.0,5921.0,MALE
Gentoo,Torgersen,46.923321884282814,13.710004457714955,200.0,5269.0,MALE
Adelie,Torgersen,48.608552814845176,18.889722014368502,197.0,5571.0,MALE
Chinstrap,Dream,48.98012483872526,13.232480622621376,184.0,5699.0,MALE
Adelie,Torgersen,50.98934689812687,18.343843286203196,199.0,5423.0,MALE
Adelie,Torgersen,50.01332013949858,13.27631340116801,209.0,5587.0,MALE
Gentoo,Dream,47.86419582161236,13.13809063166193,219.0,5506.0,MALE
Adelie,Dream,49.00746168769174,18.857528486885688,209.0,5917.0,MALE
Gentoo,Dream,49.50764026830194,18.569471456405896,199.0,4841.0,MALE
Adelie,Dream,45.41037553047913,13.156309214101901,214.0,5636.0,MALE
Gentoo,Dream,48.10681093323792,15.154854419299587,201.0,5270.0,MALE
Gentoo,Dream,43.778684237237165,13.478513065252582,188.0,5417.0,MALE
Chinstrap,Dream,48.66043209791595,18.79348300303127,188.0,5367.0,MALE
Chinstrap,Torgersen,50.81778417725041,13.739573856857884,224.0,5227.0,MALE
Gentoo,Dream,49.06432101385841,18.252970751105625,175.0,5324.0,MALE
Chinstrap,Dream,50.76612382833246,15.306575517202274,199.0,5500.0,MALE
Gentoo,Dream,50.48006288218404,13.528136486432626,186.0,5855.0,MALE
Gentoo,Dream,49.06286559085496,18.151333092321657,211.0,5305.0,MALE
Gentoo,Dream,48.815843770092265,13.224098096601727,186.0,5551.0,MALE
Gentoo,Dream,45.6510359322863,13.660152675961722,212.0,5712.0,MALE
Gentoo,Torgersen,50.244165592529335,13.408301677234041,186.0,5497.0,MALE
Gentoo,Dream,50.30640297590541,18.949495732261067,224.0,5343.0,MALE
Gentoo,Dream,49.85815745780465,18.561470304273012,207.0,5575.0,.
Adelie,Torgersen,49.0126951876363,18.718157862521313,198.0,5823.0,MALE
Gentoo,Torgersen,47.50541726060312,13.212238817355795,222.0,5354.0,MALE
Adelie,Dream,49.294300420103134,13.50273670522725,201.0,5243.0,MALE
Gentoo,Dream,50.81621030404824,13.716662035775196,200.0,5288.0,MALE
Adelie,Dream,50.614977125714894,18.840124607671495,188.0,5561.0,.
Chinstrap,Dream,43.17498475887516,18.307670240336613,211.0,5427.0,MALE
Adelie,Torgersen,51.164163276523844,18.473401645757832,213.0,5868.0,MALE
Gentoo,Dream,48.699869132898364,18.537762687602584,188.0,4577.0,MALE
Gentoo,Torgersen,48.846453126784446,15.149912810601522,199.0,5409.0,MALE
Adelie,Dream,49.405020042486676,13.499371003268106,189.0,5796.0,MALE
Adelie,Dream,49.014724916292884,15.028556189146286,200.0,5558.0,MALE
Chinstrap,Torgersen,49.24939897802066,13.77932542405147,172.0,5402.0,MALE
Gentoo,Dream,49.57847609368178,13.866985474219748,201.0,5553.0,MALE
Adelie,Dream,50.622624217500466,18.433160611962215,209.0,5335.0,MALE
Adelie,Torgersen,49.712956242103324,18.675802460212978,212.0,5430.0,MALE
Adelie,Dream,49.34205932549492,13.41979297140631,210.0,4725.0,MALE
Gentoo,Torgersen,47.203861172476095,15.266151673026886,210.0,5255.0,MALE
Chinstrap,Dream,49.679631436919095,15.364252713561616,173.0,5280.0,MALE
Chinstrap,Dream,49.45460154308707,18.561273672955032,210.0,5312.0,MALE
Gentoo,Dream,51.07648955913355,13.666648938987395,201.0,5314.0,MALE
Chinstrap,Dream,50.11373324013891,13.73600242521134,200.0,5647.0,MALE
Gentoo,Dream,45.78765065518061,13.808368333858269,224.0,5371.0,MALE
Gentoo,Torgersen,50.725509125831955,18.298600307422223,211.0,5255.0,MALE
Adelie,Torgersen,50.16887306845384,14.961763313582033,197.0,5634.0,MALE
Gentoo,Torgersen,46.57172812051138,18.57207193539012,196.0,5888.0,MALE
Adelie,Dream,50.48882005479431,13.528111895902624,178.0,5285.0,MALE
Adelie,Dream,44.353773727166875,18.818489414615826,213.0,5381.0,MALE
Adelie,Dream,45.08381621636482,18.57460203286658,196.0,5249.0,MALE
Chinstrap,Torgersen,49.71039172450542,18.896044074346534,189.0,4787.0,MALE
Gentoo,Torgersen,49.964013849874355,13.753186382096027,188.0,5317.0,MALE
Gentoo,Torgersen,48.65688036047583,13.525305281448391,173.0,5458.0,MALE
Gentoo,Dream,50.63488588138015,18.83411394226457,208.0,5515.0,MALE
Gentoo,Dream,45.94425224697799,13.49971900709225,208.0,5369.0,MALE
Adelie,Dream,50.47199481108101,18.42704073352768,197.0,5294.0,MALE
Gentoo,Torgersen,50.2005101627294,18.504075689117514,201.0,5637.0,MALE
Adelie,Torgersen,50.73377343159235,13.483214730332346,198.0,5386.0,MALE
Gentoo,Dream,49.39688839790289,18.68644683929122,216.0,5794.0,MALE
Chinstrap,Dream,44.98680474158916,13.143811959796729,186.0,4737.0,MALE
Chinstrap,Dream,46.41951943298535,18.75278728874946,175.0,4711.0,MALE
Gentoo,Dream,44.55549800373404,15.593315531133662,185.0,5308.0,MALE
Gentoo,Dream,49.535771042940745,13.48540675804581,197.0,5221.0,MALE
Adelie,Torgersen,48.54075001623178,13.157768726761295,173.0,5269.0,MALE
Gentoo,Dream,51.272633032793124,18.309055362505013,185.0,5379.0,MALE
Gentoo,Torgersen,49.17466677255174,13.186699793031611,211.0,5569.0,MALE
Adelie,Dream,50.15660514868603,18.355337075459644,196.0,5424.0,MALE
Gentoo,Dream,49.50596738616525,18.806881968620058,225.0,5933.0,MALE
Gentoo,Dream,51.26348001430577,18.14088152567586,216.0,5523.0,MALE
Gentoo,Dream,45.64244635751306,13.833806639179063,199.0,5579.0,MALE
Adelie,Dream,50.21190109590535,18.92921960646346,198.0,5324.0,MALE
Gentoo,Dream,50.58023225154836,18.295402590626843,218.0,5468.0,MALE
Adelie,Torgersen,50.47364308094994,18.285812605336755,212.0,5735.0,MALE
Chinstrap,Torgersen,49.57172798921924,13.911240888800336,200.0,5534.0,MALE
Gentoo,Dream,51.11999431578169,13.402719330131218,213.0,5441.0,MALE
Gentoo,Torgersen,51.07349722624498,15.461892095989334,222.0,5725.0,MALE
Gentoo,Torgersen,44.00931077731472,14.787568969179537,208.0,5560.0,MALE
Gentoo,Dream,50.65533600416199,18.972264926370972,189.0,5523.0,MALE
Gentoo,Torgersen,48.62500334835474,13.113851773272058,212.0,5398.0,MALE
Gentoo,Torgersen,50.84498755403572,13.61035930015026,196.0,5373.0,MALE
Gentoo,Dream,50.1533906998445,18.919898297940804,210.0,5365.0,MALE
Gentoo,Dream,51.218843460065116,13.798259121559012,200.0,5366.0,MALE
Gentoo,Dream,44.098780955007484,13.360738147857356,225.0,5332.0,MALE
Adelie,Dream,50.32071095598427,15.470547546732092,174.0,5280.0,MALE
Gentoo,Torgersen,49.488256686634294,13.430160015013039,187.0,5879.0,MALE
Adelie,Dream,45.252659798861,15.19983739033494,186.0,4544.0,MALE
Chinstrap,Torgersen,50.25193324115325,13.40515352041216,188.0,5444.0,MALE
Adelie,Dream,51.3155453131914,13.39796317662121,188.0,5277.0,MALE
Gentoo,Torgersen,48.60278518101525,15.268943190297682,187.0,5532.0,MALE
Gentoo,Dream,48.987086540934875,13.756937107569623,208.0,5302.0,MALE
Adelie,Torgersen,48.71990380074974,13.687572547948184,187.0,5265.0,MALE
Gentoo,Torgersen,48.946081584235294,15.42518548298359,184.0,5226.0,MALE
Gentoo,Dream,51.15580956694203,18.151989545068552,186.0,5546.0,MALE
Adelie,Torgersen,51.20867282364121,18.586622450567305,197.0,5504.0,MALE
Gentoo,Dream,49.921134470419894,13.396342426391167,220.0,5333.0,MALE
