species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Dream,41.070722571459406,15.714079203885415,174.0,3877.0,FEMALE
Adelie,Biscoe,39.15268167359524,20.94749854688199,178.0,3184.0,.
Adelie,Biscoe,36.10178954662296,18.082018741261766,178.0,3794.0,FEMALE
Chinstrap,Biscoe,47.8356709622227,17.61804125425669,177.0,5544.0,.
Gentoo,Dream,52.43533939143487,20.418721539589278,189.0,6004.0,.
Adelie,Dream,40.88470330378059,18.4112057210975,214.0,4548.0,
Adelie,Dream,51.084413275878454,13.935114321859812,189.0,4379.0,FEMALE
Chinstrap,Torgersen,34.010612572010245,16.411872873208452,186.0,5740.0,MALE
Gentoo,Torgersen,43.402719342290816,14.922022792750898,226.0,5419.0,MALE
Adelie,Torgersen,35.11976766701042,19.68788776249216,175.0,3598.0,FEMALE
Adelie,Dream,41.64254763596408,17.788548738185376,211.0,2963.0,FEMALE
Adelie,Biscoe,38.406479105548904,17.95409475784123,192.0,3533.0,FEMALE
Chinstrap,Biscoe,54.168465739455115,17.449744265238586,193.0,3151.0,FEMALE
Gentoo,Torgersen,53.25897794474482,19.16402145373928,215.0,3431.0,MALE
Adelie,Dream,57.17179023322178,13.704337518630997,227.0,4098.0,FEMALE
Adelie,Biscoe,34.966403463837786,16.318557834724793,197.0,4752.0,MALE
Gentoo,Dream,39.23178931921694,15.975318323050265,,5667.0,MALE
Adelie,Torgersen,56.92836190999932,17.496800173731714,187.0,,
Chinstrap,Dream,42.60235123881364,17.781565611007103,187.0,3028.0,.
Gentoo,Biscoe,44.71338906415152,16.35674479475308,,4916.0,
Adelie,Dream,39.81482232983485,18.875690064470646,185.0,3445.0,FEMALE
Gentoo,Torgersen,38.44219677835044,13.92061500067479,197.0,5048.0,
Chinstrap,Dream,52.31927010226742,17.8855035228975,194.0,3904.0,MALE
Chinstrap,Dream,49.30416314459072,17.914829183945482,193.0,4332.0,
Adelie,Biscoe,55.866082986710346,20.887050211490752,179.0,5507.0,MALE
Gentoo,Torgersen,34.68150399915173,13.474691826511235,182.0,5952.0,FEMALE
Adelie,Biscoe,51.835472737369834,,189.0,5780.0,MALE
Adelie,Torgersen,38.230154696845766,13.395770937499204,215.0,6011.0,FEMALE
Chinstrap,Biscoe,42.5938342186295,13.528936811913386,208.0,4193.0,FEMALE
Gentoo,Biscoe,56.18467090998024,16.967075528776487,220.0,4159.0,FEMALE
Gentoo,Dream,48.54014397927899,21.438635836043815,192.0,5570.0,MALE
Gentoo,Dream,48.53773680647742,20.485899003291404,183.0,3590.0,MALE
Adelie,Dream,43.00341979458796,21.447041555733257,193.0,6293.0,FEMALE
Adelie,Dream,59.50935498078973,13.692787637763875,212.0,2876.0,MALE
Chinstrap,Dream,50.77382018640696,20.328396512612844,220.0,5744.0,.
Gentoo,Dream,49.27402783762876,17.72173910531021,203.0,5322.0,FEMALE
Chinstrap,Torgersen,39.94316062390076,14.358341402716045,179.0,2773.0,.
Gentoo,Torgersen,,,198.0,4814.0,
Adelie,Dream,35.14620194035502,13.1572802439552,180.0,,.
Gentoo,Biscoe,51.71557405392135,14.630046881591529,210.0,4774.0,FEMALE
Chinstrap,Dream,50.0352349737455,18.345677742284728,198.0,3641.0,MALE
Gentoo,Torgersen,52.948929121017294,18.29966274416778,202.0,5000.0,.
Adelie,Dream,33.480327506165864,15.425624903051101,193.0,3269.0,
Chinstrap,Dream,,18.5928790953311,184.0,3897.0,MALE
Chinstrap,Torgersen,53.62511291771981,17.707414365014447,180.0,6111.0,
Gentoo,Dream,51.543059609924065,20.446949515312618,231.0,4956.0,MALE
Gentoo,Torgersen,38.681684100167075,16.04642159704612,188.0,3446.0,FEMALE
Chinstrap,Dream,50.910692994337374,19.576124241196702,202.0,4025.0,MALE
Adelie,Torgersen,34.80967921586243,14.678024800205266,209.0,5312.0,
Gentoo,Biscoe,50.52020741955885,15.751075141244826,224.0,5298.0,MALE
Gentoo,Biscoe,49.8669138809952,18.03290941171168,227.0,3447.0,FEMALE
Gentoo,Biscoe,51.97384323693936,,221.0,,
Adelie,Dream,39.441817642274785,18.042292342331766,193.0,3348.0,FEMALE
Chinstrap,Dream,45.99071594613595,18.660430701954837,190.0,5018.0,.
Chinstrap,Dream,42.93889425447381,17.706548444208014,183.0,3775.0,FEMALE
Gentoo,Biscoe,44.19283646802356,14.37171327476886,,,FEMALE
Gentoo,Biscoe,57.29402734273571,16.822714303303524,210.0,3813.0,
Gentoo,Biscoe,50.601648529272744,15.83531263108816,223.0,5518.0,FEMALE
Chinstrap,Dream,54.54707226549322,17.364419385162115,228.0,3064.0,FEMALE
Gentoo,Dream,54.13964003523988,13.20852503721623,210.0,2727.0,FEMALE
Adelie,Dream,37.660984722423784,19.229277262596817,194.0,3512.0,
Gentoo,Torgersen,49.106968173087836,,182.0,3349.0,
Adelie,Dream,44.76318807617708,19.936952008819382,219.0,,
Gentoo,Biscoe,32.82120757941457,13.452136852085754,,5265.0,FEMALE
Gentoo,Dream,,19.072201975887577,223.0,5532.0,
Gentoo,Torgersen,43.358204424018226,19.98130574489617,206.0,4121.0,MALE
Chinstrap,Biscoe,53.00222968139131,18.772861530553612,210.0,3775.0,MALE
Adelie,Torgersen,34.399918336811744,16.6027046447686,218.0,3799.0,FEMALE
Chinstrap,Dream,42.73645365304736,17.646139977335164,190.0,3363.0,FEMALE
Adelie,Biscoe,54.529319131826895,14.050830525852348,212.0,4594.0,FEMALE
Gentoo,Biscoe,42.90749229922089,13.55737041278544,211.0,3366.0,
Gentoo,Biscoe,48.950128865151605,14.005009779129365,228.0,4488.0,FEMALE
Chinstrap,Torgersen,43.572918017387146,20.503317091206878,203.0,3112.0,FEMALE
Adelie,Dream,41.32966053675821,18.79669631305126,186.0,3939.0,MALE
Adelie,Torgersen,36.28619148932766,19.006585295209227,189.0,5776.0,MALE
Chinstrap,Biscoe,59.50950225765976,21.077080648701426,228.0,6127.0,MALE
Gentoo,Biscoe,44.57446438120799,16.241365065742833,191.0,3407.0,FEMALE
Adelie,Biscoe,36.85878020603983,16.594163624509598,191.0,2927.0,FEMALE
Adelie,Dream,41.34633163569512,21.386248208629407,225.0,3908.0,MALE
Adelie,Dream,39.0402692356041,15.210202580757224,196.0,5440.0,MALE
Chinstrap,Dream,52.46237869275112,20.422384640835265,215.0,3886.0,.
Chinstrap,Biscoe,56.8209783470532,17.5790538124218,215.0,3301.0,FEMALE
Adelie,Biscoe,35.48320355009399,18.124097214461145,186.0,3190.0,FEMALE
Chinstrap,Dream,48.76241999989541,20.139887866821375,202.0,6254.0,.
Adelie,Dream,40.462030869026286,18.091766868033048,189.0,3402.0,FEMALE
Adelie,Torgersen,37.73575434972431,15.249940481009405,192.0,3745.0,.
Adelie,Torgersen,41.40248188943765,18.32050365436159,204.0,3861.0,MALE
Gentoo,Biscoe,43.66926766664422,13.953351978542765,210.0,4523.0,FEMALE
Chinstrap,Dream,59.48894696752367,14.474237563095611,212.0,5881.0,MALE
Adelie,Dream,36.83087969211892,17.041404683355097,227.0,5839.0,.
Chinstrap,Torgersen,43.206072051448835,17.864404853898915,201.0,4628.0,
Gentoo,Biscoe,43.68703643283725,21.236971134683447,172.0,4318.0,
Adelie,Biscoe,37.26288835346014,16.797293601986812,190.0,2940.0,FEMALE
Chinstrap,Dream,57.99034033691434,15.279608325756511,220.0,2960.0,FEMALE
Adelie,Dream,39.02910856897764,18.06628815626742,186.0,3122.0,FEMALE
Chinstrap,Dream,57.09803541297746,20.467606856562455,191.0,3658.0,MALE
Chinstrap,Biscoe,45.14876849653251,13.24227295396078,227.0,,.
Adelie,Torgersen,43.27611753218346,18.791939022286687,174.0,5084.0,MALE
Gentoo,Biscoe,56.67275238267049,17.367797799567697,,3484.0,FEMALE
Chinstrap,Torgersen,33.384883721613456,17.508090994836323,201.0,3485.0,FEMALE
Adelie,Torgersen,39.4144458727365,18.14922038471405,185.0,3485.0,MALE
Gentoo,Dream,43.69791006350903,16.822449532660098,,,MALE
Adelie,Biscoe,42.49094933857758,17.01926403461263,213.0,3411.0,
Gentoo,Biscoe,50.367570462739934,17.44449803872573,185.0,3308.0,FEMALE
Gentoo,Torgersen,32.8439790840069,18.557963838888078,177.0,3243.0,
Gentoo,Torgersen,33.751629437526454,15.877651407388754,209.0,5394.0,MALE
Adelie,Biscoe,44.88288172050576,14.955414551654671,192.0,4785.0,FEMALE
Gentoo,Torgersen,40.957452495633056,15.53207582293667,178.0,5635.0,MALE
Chinstrap,Biscoe,52.181421115512826,13.548419176978168,203.0,,FEMALE
Adelie,Dream,47.96222691086859,18.379611765770317,223.0,,
Chinstrap,Torgersen,47.58385846800917,16.258694404002537,184.0,5723.0,.
Adelie,Biscoe,39.29370832869983,21.021715830561345,192.0,3784.0,FEMALE
Gentoo,Dream,57.01325407546348,14.186204143865927,198.0,5914.0,FEMALE
Gentoo,Torgersen,48.302303749351736,20.86381441440103,187.0,3621.0,FEMALE
Chinstrap,Dream,39.110988553891275,18.778494860776274,231.0,4684.0,MALE
Adelie,Biscoe,42.73271688349662,18.4683968694048,194.0,4346.0,MALE
Chinstrap,Biscoe,43.442063831536764,19.545874734227827,218.0,5010.0,MALE
Adelie,Dream,36.61626585300795,20.474271553838715,182.0,4689.0,.
Chinstrap,Dream,49.61211472038985,17.59710391455237,208.0,3044.0,FEMALE
Adelie,Biscoe,33.00697858861725,13.938133290815504,209.0,2753.0,.
Gentoo,Torgersen,50.99514213883389,17.591347362090737,201.0,3635.0,FEMALE
Gentoo,Biscoe,49.30851420584225,16.86398589191336,177.0,3898.0,
Adelie,Dream,40.15625675203975,18.727593717758285,196.0,3464.0,FEMALE
Gentoo,Dream,46.01746660064128,,,,
Gentoo,Torgersen,45.36214582193394,20.075688016960925,196.0,4602.0,MALE
Gentoo,Dream,36.3875859296719,17.613023840072554,200.0,3738.0,FEMALE
Adelie,Dream,53.73876463119996,,179.0,4440.0,MALE
Adelie,Torgersen,40.843493909505376,18.28633469884354,228.0,4557.0,.
Adelie,Biscoe,59.15296289351028,16.993053474297515,226.0,5514.0,MALE
Chinstrap,Dream,46.81729038098177,18.548589906660663,188.0,3713.0,MALE
Adelie,Biscoe,35.758336629256455,18.706384268619217,206.0,3604.0,MALE
Adelie,Biscoe,44.77964222295076,20.239959124400144,197.0,4223.0,MALE
Chinstrap,Dream,48.368724843782616,16.817953813555338,172.0,2994.0,
Adelie,Biscoe,42.05518712020727,19.49074860822861,198.0,4389.0,.
Gentoo,Biscoe,47.93746078366666,14.28785207339949,185.0,4349.0,FEMALE
Gentoo,Dream,42.65263791196086,18.13312339316275,193.0,4124.0,MALE
Adelie,Torgersen,51.67120436532904,18.676264494178156,196.0,3602.0,FEMALE
Chinstrap,Dream,50.83920361910292,17.159070853784666,207.0,5736.0,FEMALE
Adelie,Dream,51.74439269099633,17.62322747364783,228.0,3450.0,.
Chinstrap,Dream,54.335650767116036,19.014978439489905,206.0,3598.0,MALE
Adelie,Dream,35.963404639224045,13.44411935804631,,5384.0,FEMALE
Chinstrap,Dream,36.98554380885637,14.069511507498738,187.0,4337.0,
Gentoo,Torgersen,43.55084147158718,,183.0,5718.0,MALE
Chinstrap,Dream,50.77996755240762,20.956680354389967,184.0,4620.0,FEMALE
Chinstrap,Dream,45.884768796462524,18.119058052865956,175.0,3756.0,FEMALE
Gentoo,Biscoe,43.27850642804545,15.214745788987868,197.0,5489.0,MALE
Adelie,Biscoe,,15.45691940982588,,3296.0,
Chinstrap,Dream,38.14392367108508,,182.0,4642.0,MALE
Chinstrap,Torgersen,38.94166529676357,21.20280994368647,191.0,4273.0,.
Chinstrap,Dream,45.176902462079674,17.76815669141652,226.0,,MALE
Adelie,Torgersen,52.83012728196698,14.658979017105908,175.0,2797.0,
Chinstrap,Biscoe,51.026930845968,20.6511995561763,181.0,3597.0,MALE
Gentoo,Dream,48.29948532252231,20.035338410384675,215.0,3199.0,FEMALE
Chinstrap,Torgersen,35.91535298979293,14.925464567864898,198.0,5489.0,MALE
Gentoo,Dream,42.50805980231594,17.908617629836066,181.0,3767.0,FEMALE
Chinstrap,Torgersen,46.806585764570514,20.41413951166828,196.0,4591.0,FEMALE
Gentoo,Biscoe,33.7685046624285,16.26339880205112,216.0,4652.0,
Adelie,Torgersen,46.857270812479236,21.251853851314912,217.0,3249.0,
Chinstrap,Dream,48.347239232594696,18.17375643513575,216.0,3443.0,FEMALE
Chinstrap,Biscoe,48.26995399280514,17.29135964911016,173.0,2918.0,FEMALE
Adelie,Dream,38.086010803555595,18.978617056728414,184.0,3822.0,MALE
Adelie,Torgersen,35.6626635695416,14.43313651296912,177.0,5245.0,
Gentoo,Torgersen,35.71486036654853,14.461236785828293,214.0,5407.0,FEMALE
Adelie,Biscoe,33.33861354877849,13.703521642408706,206.0,4601.0,FEMALE
Chinstrap,Biscoe,32.248519106000835,19.27346783355197,190.0,5146.0,
Adelie,Biscoe,42.87165893491931,19.41316487289682,195.0,4091.0,MALE
Gentoo,Dream,,18.910908971305584,213.0,3351.0,
Gentoo,Biscoe,35.57384889289493,14.628142016792129,196.0,4222.0,FEMALE
Adelie,Dream,36.71809441575891,19.51310329610104,187.0,3861.0,MALE
Adelie,Dream,58.85145398955391,13.885764230265115,212.0,4683.0,FEMALE
Adelie,Torgersen,54.117373811029765,18.837707869496256,177.0,4971.0,FEMALE
Adelie,Biscoe,32.402601189455716,18.693108198125937,220.0,3714.0,FEMALE
Chinstrap,Torgersen,57.74754970259351,13.330095317620534,195.0,5153.0,FEMALE
Gentoo,Torgersen,55.008667759662366,15.19127977461161,220.0,5573.0,FEMALE
Gentoo,Torgersen,,,,,
Chinstrap,Torgersen,58.90521104289368,15.640341846115714,216.0,5527.0,MALE
Gentoo,Dream,38.91082308582131,18.437554046992226,195.0,3638.0,MALE
Adelie,Biscoe,41.011258246755524,18.07675371626835,194.0,3350.0,FEMALE
Adelie,Biscoe,47.65667253187529,15.91077307654153,214.0,5680.0,MALE
Gentoo,Dream,34.640698653894006,15.258807733424158,228.0,5161.0,MALE
Adelie,Torgersen,,17.55080283346442,175.0,3347.0,MALE
Adelie,Dream,36.581342661671236,15.110101203197374,184.0,4276.0,FEMALE
Gentoo,Biscoe,49.43092074042223,16.215810283109306,216.0,5482.0,MALE
Gentoo,Biscoe,49.56720092194316,15.024619876851773,189.0,4962.0,MALE
Chinstrap,Dream,45.604832410701206,16.56645654081805,176.0,3947.0,FEMALE
Gentoo,Dream,45.55488203150128,14.491354391294877,175.0,5268.0,
Adelie,Biscoe,38.128126954456356,20.99959946009348,190.0,3899.0,FEMALE
Gentoo,Biscoe,48.68137292069876,16.245589217793505,190.0,5893.0,MALE
Adelie,Torgersen,56.90264581503973,13.288500929754017,227.0,5728.0,FEMALE
Adelie,Biscoe,55.098883033374136,14.831611211582532,227.0,5503.0,MALE
Chinstrap,Torgersen,56.79732564943442,19.55727777727846,193.0,4675.0,MALE
Gentoo,Biscoe,43.57185238962303,14.158702843498732,187.0,5753.0,MALE
Chinstrap,Torgersen,36.831643259853834,20.757025180582755,192.0,3872.0,
Adelie,Biscoe,33.09797227164494,19.739332935962636,220.0,3861.0,MALE
Adelie,Dream,35.75451796304909,17.88115429664295,204.0,3439.0,FEMALE
Chinstrap,Dream,57.20764655916569,21.180165712789165,175.0,6226.0,FEMALE
Adelie,Dream,41.273429162973216,20.369484947184752,191.0,4556.0,MALE
Chinstrap,Torgersen,47.64424082691478,21.42627468374893,187.0,5344.0,FEMALE
Chinstrap,Dream,57.339992121522805,18.09974025990103,183.0,3729.0,FEMALE
Gentoo,Biscoe,45.21683079473676,14.763325096397258,215.0,4116.0,.
Gentoo,Biscoe,45.481931507899255,13.946381513590193,206.0,5174.0,
Gentoo,Torgersen,52.93292229090595,18.876635534853587,228.0,5366.0,
Chinstrap,Dream,54.13023241497779,13.740703295125364,177.0,5011.0,FEMALE
Gentoo,Biscoe,46.713266187416906,14.832315232317752,214.0,4859.0,FEMALE
Chinstrap,Torgersen,52.758776431955525,15.303544102087095,211.0,4559.0,FEMALE
Adelie,Torgersen,33.536824455984735,14.478310148811277,216.0,3346.0,.
Adelie,Dream,32.410441417992935,17.889771008798718,194.0,4060.0,
Gentoo,Biscoe,49.49908070079363,15.817702934391061,,4423.0,.
Gentoo,Biscoe,43.19149950931829,14.33345131970415,190.0,4080.0,
Gentoo,Biscoe,45.935807930486476,15.224509123928677,212.0,3769.0,.
Adelie,Biscoe,44.436628211013726,17.177851108107756,190.0,3963.0,
Chinstrap,Biscoe,54.68114772894826,19.758724559844868,207.0,3836.0,MALE
Gentoo,Dream,40.20208978424018,15.770065965540965,185.0,3503.0,FEMALE
Gentoo,Dream,42.02272089043505,16.564671223338568,189.0,3333.0,FEMALE
Chinstrap,Biscoe,35.4484181217501,15.292949566062914,187.0,6283.0,MALE
Gentoo,Torgersen,40.84229831009309,15.32635245421026,210.0,4410.0,FEMALE
Adelie,Dream,39.21828636204808,18.201025156067594,212.0,3823.0,MALE
Adelie,Dream,38.052118130408886,14.591704754477952,229.0,3034.0,MALE
Chinstrap,Dream,51.331844250707064,19.50516779175811,201.0,4053.0,MALE
Chinstrap,Biscoe,51.00254988846829,18.991445644916034,203.0,5001.0,
Gentoo,Dream,35.37616888387684,17.39770604195416,192.0,4368.0,MALE
Gentoo,Biscoe,45.03776609729991,13.444665484302815,211.0,3230.0,MALE
Gentoo,Dream,43.462643739088215,18.735295493219823,221.0,4572.0,MALE
Chinstrap,Biscoe,34.20558793307339,20.611085226954494,190.0,4760.0,.
Chinstrap,Biscoe,33.11150075419518,16.016318565203804,214.0,5846.0,MALE
Gentoo,Torgersen,50.91913909665708,14.462206297952449,195.0,4920.0,FEMALE
Gentoo,Biscoe,50.611143523594315,20.475188429460708,220.0,6077.0,
Gentoo,Torgersen,37.65766618923472,13.89004810206572,208.0,2804.0,.
Adelie,Torgersen,49.867073233936495,17.124196541652886,182.0,2809.0,FEMALE
Chinstrap,Torgersen,39.53728397925709,,191.0,6048.0,.
Gentoo,Biscoe,46.386660942141404,15.270560120291222,216.0,4373.0,FEMALE
Gentoo,Biscoe,47.22927640742259,14.8841403639323,220.0,5282.0,MALE
Adelie,Biscoe,51.540062419362634,17.714802428521654,183.0,3616.0,FEMALE
Gentoo,Torgersen,56.66967344906343,15.325742483253874,221.0,5289.0,FEMALE
Chinstrap,Dream,41.05666006974929,19.764435252542103,183.0,3467.0,FEMALE
Gentoo,Biscoe,49.60709791080618,15.953905181867906,214.0,4923.0,MALE
Chinstrap,Dream,46.05373084384587,17.191633575177452,187.0,3712.0,FEMALE
Chinstrap,Biscoe,58.67882013415097,20.96321574787474,209.0,3903.0,FEMALE
Chinstrap,Dream,53.88018776523956,20.151792382747143,191.0,5895.0,.
Adelie,Torgersen,35.97840546661896,18.075911227791828,178.0,6160.0,MALE
Adelie,Torgersen,32.43934211861858,16.906193903334863,213.0,3093.0,FEMALE
Adelie,Torgersen,52.755216048957976,13.170480126291713,174.0,4674.0,FEMALE
Gentoo,Dream,51.083892088625205,14.992322316340502,195.0,6204.0,MALE
Gentoo,Torgersen,35.082160506929206,14.449245600861454,226.0,4946.0,FEMALE
Gentoo,Biscoe,48.30806191416623,15.843951569504853,215.0,5595.0,MALE
Adelie,Biscoe,52.290031441092026,15.82713658260759,177.0,4804.0,MALE
Adelie,Torgersen,33.70643279542748,16.513244008566723,191.0,2911.0,FEMALE
Gentoo,Dream,47.33292188504613,19.856103683887273,181.0,3249.0,
Chinstrap,Dream,45.75051796614315,19.404894174617763,222.0,3465.0,FEMALE
Chinstrap,Torgersen,32.92208279626467,15.126515174622826,180.0,2874.0,FEMALE
Adelie,Torgersen,57.703201487952704,13.134331500712259,181.0,6000.0,FEMALE
Gentoo,Biscoe,43.72907872890232,14.76385743807024,208.0,4330.0,FEMALE
Adelie,Dream,41.931347593818145,18.553209378883786,199.0,4441.0,MALE
Gentoo,Biscoe,43.92770863030156,13.833192506181183,196.0,2911.0,MALE
Adelie,Torgersen,42.07215021005157,20.009160977923287,177.0,5811.0,
Gentoo,Torgersen,53.83310515202412,18.675831154685977,185.0,2786.0,
Chinstrap,Biscoe,56.48248856285745,20.83323001719007,198.0,6037.0,FEMALE
Chinstrap,Biscoe,43.13749237943758,17.445023171737578,198.0,4735.0,MALE
Gentoo,Biscoe,51.25708163826192,15.786443958643577,216.0,5026.0,.
Chinstrap,Biscoe,47.27493456644918,18.025002228857478,198.0,3916.0,FEMALE
Adelie,Torgersen,34.973226563392224,14.73486100718425,228.0,4973.0,FEMALE
Adelie,Biscoe,39.37751002124334,17.366240311310687,185.0,3434.0,FEMALE
Chinstrap,Torgersen,58.43236245814644,17.821921643101597,172.0,,MALE
Adelie,Biscoe,42.04969948901033,19.488156700584003,205.0,5547.0,MALE
Adelie,Torgersen,53.21423804684089,15.219045315830964,206.0,5909.0,.
Gentoo,Biscoe,48.236312108750234,13.878764243442843,219.0,5006.0,
Gentoo,Biscoe,45.03147812105166,18.35473572820295,191.0,4110.0,MALE
Adelie,Biscoe,,16.06815460705095,193.0,3451.0,FEMALE
Adelie,Biscoe,35.22102966274746,17.907427209649793,195.0,4302.0,
Adelie,Dream,38.276930586238045,18.749256532626294,192.0,3653.0,MALE
Adelie,Dream,56.014815718459545,14.266741501515634,208.0,5448.0,
Gentoo,Torgersen,53.15230077154354,18.039786928428942,193.0,3420.0,FEMALE
Gentoo,Torgersen,37.46324477956677,16.096485375552813,230.0,5428.0,MALE
Adelie,Torgersen,52.10686662006946,14.203287758601135,222.0,4383.0,FEMALE
Adelie,Dream,34.818825327590304,19.614068243216312,195.0,3462.0,FEMALE
Gentoo,Biscoe,48.28775456291598,15.205666546160828,219.0,5557.0,MALE
Gentoo,Biscoe,43.88443653422692,14.002049048300863,218.0,5229.0,
Gentoo,Dream,50.33586406025569,15.060076337980862,226.0,6200.0,MALE
Gentoo,Dream,45.419410027397156,,187.0,5828.0,MALE
Chinstrap,Biscoe,39.60188686358344,18.714150838617023,192.0,4656.0,MALE
Chinstrap,Torgersen,39.96690810818241,,183.0,4470.0,
Adelie,Torgersen,34.03019586225271,19.38474786613053,195.0,3478.0,MALE
Chinstrap,Biscoe,46.53200692493718,14.150735152136505,217.0,4982.0,
Gentoo,Biscoe,41.75344018023792,13.389078931260656,207.0,4403.0,MALE
Gentoo,Biscoe,46.867442940690076,13.156119408677897,174.0,5265.0,FEMALE
Adelie,Dream,37.647126123488995,19.181368352613624,200.0,3905.0,MALE
Gentoo,Biscoe,50.910997405540506,,190.0,,.
Adelie,Biscoe,57.6502550813647,16.768331017887597,205.0,6204.0,FEMALE
Adelie,Dream,40.041886715796174,16.810062303835746,191.0,2825.0,FEMALE
Gentoo,Dream,32.49844419895145,16.123835120168305,221.0,4453.0,MALE
Adelie,Torgersen,38.54340237079458,17.886700822878915,179.0,3881.0,MALE
Chinstrap,Biscoe,57.13475971649268,,201.0,3108.0,.
Adelie,Biscoe,47.95274900186702,15.818881343801293,215.0,5605.0,MALE
Chinstrap,Torgersen,55.94288552147037,15.80495640530076,179.0,4322.0,
Chinstrap,Torgersen,,18.339685501634055,172.0,3316.0,FEMALE
Gentoo,Biscoe,49.945375008115896,16.584278094573143,212.0,5699.0,MALE
