species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Gentoo,Dream,50.79244261415396,4.096713389038243,0,73,FEMALE
Adelie,Torgersen,60.30887358457934,12.11234372867196,15,44,FEMALE
Adelie,Dream,94.98286300024623,71.11234376412575,73,95,.
Adelie,Biscoe,90.86422140023608,7.507959006946308,96,53,MALE
Adelie,Biscoe,70.2906769806942,1.0588939424566512,13,15,FEMALE
Gentoo,Torgersen,90.20216817471352,86.09106038957395,80,37,FEMALE
Gentoo,Torgersen,64.93469754493121,83.75067420392998,67,65,.
Gentoo,Torgersen,73.57205412162624,48.71007392893528,53,100,FEMALE
Adelie,Biscoe,61.440684111025924,35.24443444928204,11,15,FEMALE
Adelie,Dream,37.47861773235692,82.52802129512685,80,23,FEMALE
Chinstrap,Dream,43.00026515022953,51.092753356328714,57,69,.
Chinstrap,Biscoe,57.00890128183863,91.336726447091,78,19,FEMALE
Adelie,Dream,24.458605302179702,87.35988863792404,100,95,MALE
Gentoo,Dream,7.700102545358334,5.796072683964104,62,1,MALE
Adelie,Dream,69.65438842778579,87.15412422590968,27,59,FEMALE
Chinstrap,Biscoe,48.78758820386126,62.352584395511826,65,20,FEMALE
Chinstrap,Dream,23.859997171337056,61.21381222058736,66,75,.
Gentoo,Torgersen,43.933414026743215,50.635206130330026,65,6,FEMALE
Adelie,Biscoe,3.2260624293408258,11.226558211790183,1,55,.
Chinstrap,Biscoe,47.610485169065456,58.785189845659716,36,8,FEMALE
Gentoo,Dream,63.536945983432766,64.22521512499753,100,2,.
Chinstrap,Torgersen,64.89964304476494,29.55011719634265,34,58,FEMALE
Gentoo,Biscoe,21.10095577589123,62.6973744352598,69,34,.
Chinstrap,Dream,37.01656735171125,86.5286877320209,99,15,MALE
Chinstrap,Biscoe,48.358522058239416,9.011055048472127,78,74,.
Adelie,Biscoe,95.6642658043526,79.68830338298473,10,48,.
Gentoo,Biscoe,37.08669182470281,76.67037852004115,72,79,.
Gentoo,Torgersen,45.567373983976,34.24246234439225,19,41,FEMALE
Chinstrap,Torgersen,99.61966129734377,88.02764592953935,22,58,MALE
Adelie,Torgersen,8.997198027376019,81.11305003882423,74,38,.
Chinstrap,Torgersen,0.3409764550320049,1.7038856593492913,80,82,.
Chinstrap,Torgersen,20.78877420438664,49.32986920938828,93,70,.
Chinstrap,Torgersen,8.535453653962,39.47999436949689,59,33,.
Gentoo,Dream,89.23324261873789,33.11102414671008,54,95,FEMALE
Adelie,Torgersen,50.01808767049389,57.74033924467119,47,56,.
Chinstrap,Torgersen,79.40935072838097,88.44655734775976,71,75,FEMALE
Chinstrap,Biscoe,91.60421487267848,74.69339066154839,29,27,MALE
Chinstrap,Biscoe,95.51112335095543,71.64193875736832,72,23,FEMALE
Gentoo,Torgersen,31.236792619297226,57.383277662741165,90,74,MALE
Chinstrap,Torgersen,24.563985980177584,13.024591455204892,94,43,FEMALE
Gentoo,Biscoe,59.69575867363236,66.53114554237305,64,54,MALE
Gentoo,Biscoe,55.817407795482154,58.992678417133135,76,40,MALE
Gentoo,Biscoe,89.95661029232501,46.27071831378957,69,53,MALE
Gentoo,Biscoe,44.41685682668531,65.92112586209036,86,69,FEMALE
Gentoo,Biscoe,99.12268732663728,75.88353095910456,41,46,FEMALE
Adelie,Biscoe,74.7106464815968,58.35545488053165,98,2,.
Gentoo,Biscoe,86.91769642855978,59.848896596628585,89,32,FEMALE
Gentoo,Dream,59.680767711366265,56.16473547058871,58,80,FEMALE
Chinstrap,Torgersen,73.61577139566452,34.989111929180915,76,89,FEMALE
Adelie,Torgersen,87.00705363969358,62.87581285531323,82,59,.
Adelie,Biscoe,79.11406424936443,89.76977649061999,43,62,.
Chinstrap,Torgersen,54.66888424931285,88.11747197982235,44,12,FEMALE
Gentoo,Biscoe,91.8880084750687,43.11441255270415,83,82,MALE
Adelie,Dream,20.431030152827667,49.41004362227487,90,22,MALE
Gentoo,Dream,24.14410431365186,99.1790436617507,86,47,MALE
Chinstrap,Torgersen,64.2694676961835,26.680713140045242,75,10,.
Adelie,Dream,86.57911527184868,86.60983045992754,61,48,MALE
Gentoo,Biscoe,14.15300879143242,1.9177155586229455,88,30,.
Adelie,Dream,58.49491948672429,41.75643725472982,7,67,MALE
Adelie,Biscoe,85.9599201602797,58.31071875147346,22,8,MALE
Gentoo,Torgersen,44.94126850791253,68.19157221619237,42,47,FEMALE
Gentoo,Biscoe,34.32005249824914,55.655822248674546,76,29,FEMALE
Adelie,Torgersen,87.9078167194192,53.39526842781562,36,50,MALE
Chinstrap,Torgersen,93.42982579707869,27.246896955516565,97,77,MALE
Adelie,Biscoe,64.9827710840774,20.16692563432936,43,25,.
Chinstrap,Torgersen,88.24225839596053,33.307810384881186,60,26,.
Adelie,Torgersen,32.424301782984784,66.71200519257397,66,45,.
Gentoo,Dream,57.80266856558177,56.87089276436347,72,88,MALE
Chinstrap,Dream,73.52554697736473,19.65925901903054,98,76,FEMALE
Chinstrap,Biscoe,38.604907040681134,26.433699265232647,63,75,FEMALE
Adelie,Biscoe,51.10980281390355,58.23137768433121,95,56,MALE
Adelie,Torgersen,99.98145796633877,59.19587529961211,44,35,MALE
Chinstrap,Dream,26.70940749917112,73.47487498032058,97,38,FEMALE
Gentoo,Torgersen,21.09259789780069,12.45038491047854,11,66,.
Chinstrap,Biscoe,18.03260089601141,94.58883663992685,58,40,.
Chinstrap,Biscoe,23.493508699154518,46.20959208188901,68,73,.
Gentoo,Dream,26.29362021404492,36.79141044450922,57,44,FEMALE
Gentoo,Torgersen,42.93324092258116,55.29195871934212,21,72,MALE
Adelie,Dream,75.699820190208,70.96045143451158,53,10,MALE
Adelie,Biscoe,53.636992741181686,97.34234049835182,6,17,.
Adelie,Biscoe,85.0849808686355,83.59564910672319,25,41,.
Gentoo,Dream,0.35526749966422466,28.028219855478365,35,17,FEMALE
Chinstrap,Dream,94.01361830364168,78.195108395371,20,16,MALE
Gentoo,Torgersen,17.051801142480073,61.271325074129976,51,32,.
Adelie,Dream,39.875754198565836,66.87186940654993,10,5,MALE
Chinstrap,Torgersen,83.6803086115214,30.117692775710424,85,73,FEMALE
Adelie,Biscoe,64.53332720653283,71.4010553554291,29,5,.
Chinstrap,Dream,11.67295947632062,14.305244211258039,32,15,MALE
Gentoo,Dream,91.37798144675753,22.485462757288012,98,21,.
Adelie,Torgersen,85.12198225414225,5.926857356217196,4,34,FEMALE
Gentoo,Torgersen,41.97805250266686,58.89348568594649,84,38,FEMALE
Gentoo,Torgersen,36.549863395864165,7.613215179860622,30,32,MALE
Gentoo,Biscoe,73.28655310582859,80.90369530081757,46,22,.
Chinstrap,Dream,56.74931548519891,47.51934640462713,14,9,.
Gentoo,Dream,1.7533972932033959,83.15184626104349,91,15,MALE
Gentoo,Torgersen,3.97666213635417,80.47303642044015,54,16,MALE
Chinstrap,Biscoe,79.89872055389812,36.05503367303054,51,26,FEMALE
Gentoo,Dream,40.874823645635914,73.9858391904799,77,19,MALE
Gentoo,Biscoe,13.113019496171185,0.9101016633661474,82,0,MALE
Gentoo,Torgersen,89.30042494017177,49.259595087486254,94,29,.
Chinstrap,Torgersen,72.49752150303333,11.888670064723584,33,2,FEMALE
Chinstrap,Biscoe,37.38512797400876,16.79541294527801,79,60,MALE
Adelie,Biscoe,13.48260950338197,88.99759107001066,42,82,.
Gentoo,Biscoe,5.0259829200053225,89.69080263146641,53,41,MALE
Chinstrap,Biscoe,64.0364113270315,73.1105466107954,48,21,MALE
Gentoo,Biscoe,62.58267657883356,52.62977716609507,4,50,MALE
Chinstrap,Biscoe,74.17465989502917,56.15231535397387,62,21,.
Chinstrap,Torgersen,64.77874362147163,18.377735037922406,22,69,.
Chinstrap,Biscoe,44.95449564527817,30.522734253774765,77,64,.
Adelie,Biscoe,11.522953723604568,6.730613617950809,71,71,FEMALE
Gentoo,Dream,37.11714870610139,33.13905737429399,74,97,.
Chinstrap,Torgersen,60.846903921428684,79.52128108147144,48,73,MALE
Gentoo,Torgersen,52.50415862575676,54.39981031518264,64,83,.
Chinstrap,Torgersen,29.213847158557638,95.20984997032404,67,50,MALE
Gentoo,Biscoe,23.575779810099284,58.65696614858182,87,7,MALE
Gentoo,Biscoe,30.483873634259396,97.41033767043946,12,56,MALE
Chinstrap,Biscoe,6.556044277977769,26.67479510581836,49,22,FEMALE
Gentoo,Biscoe,68.63604500609827,27.65635855467824,32,72,MALE
Adelie,Dream,35.187668232777156,29.97283359656172,82,64,.
Adelie,Biscoe,30.37752853768424,42.38631944913303,56,90,.
Gentoo,Biscoe,53.6908173747771,49.138500226866455,77,21,FEMALE
Gentoo,Dream,61.71594706713417,19.207789639435557,81,48,.
Chinstrap,Biscoe,0.9884820996713728,21.17019720012311,25,98,FEMALE
Chinstrap,Biscoe,69.7047737826316,11.688418720963211,31,76,FEMALE
Gentoo,Dream,69.5075627221836,0.2630667014575372,30,73,FEMALE
Gentoo,Biscoe,44.10013461357713,1.8210695069566074,24,19,.
Gentoo,Biscoe,58.077081365703876,28.31812462306278,48,23,FEMALE
Gentoo,Biscoe,50.38846280615423,75.82486630708696,8,50,.
Adelie,Torgersen,1.486623439557122,11.989132104951416,84,97,.
Gentoo,Biscoe,11.595989182877487,55.21419883306261,47,94,MALE
Chinstrap,Biscoe,61.20470132978896,9.885881406669593,1,12,MALE
Adelie,Biscoe,28.09349920580779,6.231334580703518,75,35,MALE
Gentoo,Torgersen,2.237481953300291,23.167651813020328,97,79,.
Chinstrap,Dream,88.94608917616195,22.180925992223777,10,47,.
Adelie,Dream,91.59672277784678,60.09230874824014,35,32,FEMALE
Gentoo,Biscoe,57.73687271291994,58.03187297001576,43,99,MALE
Gentoo,Dream,46.18548296557006,1.7555398134338818,7,83,FEMALE
Gentoo,Biscoe,14.046814466623536,1.4741023350897553,69,29,MALE
Gentoo,Torgersen,93.04365722339524,65.0957010487333,14,29,FEMALE
Adelie,Dream,69.2798018671175,77.6858728364518,24,36,MALE
Chinstrap,Torgersen,37.823255393448676,66.50950799704663,20,42,FEMALE
Gentoo,Dream,25.568898314989518,40.743160589919135,42,56,MALE
Adelie,Torgersen,37.48975705199773,52.554593769513026,5,52,FEMALE
Adelie,Torgersen,92.63817158798766,63.99176890793176,47,29,MALE
Chinstrap,Biscoe,21.652796586898727,5.818969037877208,61,50,FEMALE
Adelie,Biscoe,22.487074031058153,63.83920278858828,35,70,.
Adelie,Dream,41.875574573105,94.26991066432609,79,84,MALE
Chinstrap,Torgersen,37.720567983756816,79.23173140585692,64,82,FEMALE
Adelie,Dream,44.38008284212348,46.84174818677028,15,67,MALE
Adelie,Biscoe,60.320485265065656,90.8880597689039,70,85,.
Chinstrap,Torgersen,89.36050498799361,40.214061558924406,94,73,MALE
Adelie,Biscoe,93.87191047957245,95.23157654448951,13,75,MALE
Chinstrap,Dream,94.0485656697023,18.595996627397305,99,59,.
Gentoo,Torgersen,0.5544387925602967,34.732616584881924,8,93,.
Gentoo,Biscoe,85.63275865123659,35.717490570020885,52,12,MALE
Gentoo,Torgersen,58.18919727710821,41.20185233961848,95,80,FEMALE
Gentoo,Torgersen,40.11957770335562,31.45240285106521,100,97,.
Adelie,Dream,64.16303412525505,54.861426383495115,37,55,FEMALE
Gentoo,Biscoe,56.944839561645125,24.924048901197928,28,41,MALE
Chinstrap,Torgersen,20.4852720042336,10.58977107137914,77,50,FEMALE
Chinstrap,Dream,8.471634112080695,98.47278706651919,77,26,FEMALE
Chinstrap,Biscoe,19.22360073061673,70.86459497230977,93,90,.
Chinstrap,Dream,22.746182360982946,60.170522872117004,15,9,.
Gentoo,Biscoe,59.00264599801024,49.78813090039584,28,3,FEMALE
Chinstrap,Torgersen,28.26234799228957,36.55760162000502,17,16,MALE
Gentoo,Dream,52.62264029458073,37.862316741569224,36,65,.
Chinstrap,Biscoe,45.141574674896326,13.90562262184124,16,41,MALE
Chinstrap,Dream,53.95124477900901,57.962353437971004,50,32,MALE
Gentoo,Torgersen,18.59896305037263,21.952991554673574,4,57,MALE
Gentoo,Torgersen,85.53766264642671,81.14645150428798,76,72,.
Adelie,Biscoe,73.58705080180299,30.743929592443674,79,44,FEMALE
Adelie,Biscoe,7.716674369244181,19.73993768633123,10,86,FEMALE
Adelie,Biscoe,89.03988610559126,21.992276432909065,31,56,MALE
Chinstrap,Torgersen,34.55327106171432,67.49109272584069,11,91,.
Chinstrap,Dream,97.02146785872019,57.34037315321595,92,5,.
Chinstrap,Biscoe,76.56229310059241,50.19879803875039,26,29,MALE
Adelie,Dream,54.74535901685944,47.41267533568021,83,88,.
Adelie,Torgersen,82.55960597003643,48.55014499193948,3,17,MALE
Adelie,Dream,90.03328847978574,54.94460054324921,67,35,.
Chinstrap,Biscoe,21.667526704117602,83.14543967931107,78,43,FEMALE
Gentoo,Biscoe,51.96772172966916,35.66454381560498,85,51,.
Adelie,Biscoe,49.20790519671245,93.85544585152658,14,75,MALE
Gentoo,Torgersen,79.67979515630005,6.643650422535973,40,93,FEMALE
Chinstrap,Torgersen,95.72241683543086,93.02893522819154,24,63,MALE
Adelie,Torgersen,50.238066449056895,43.27124409902818,4,56,MALE
Chinstrap,Dream,56.04715298297518,69.17169357258662,73,19,FEMALE
Gentoo,Biscoe,42.321804647759734,83.94227031929343,20,94,MALE
Chinstrap,Torgersen,49.81833315485773,0.6916479313476165,23,20,.
Chinstrap,Torgersen,53.34374468251302,50.824940138889474,45,39,MALE
Adelie,Biscoe,75.81315250415633,19.115696009833282,7,16,MALE
Gentoo,Biscoe,98.4361146462883,6.780709934051432,24,74,FEMALE
Adelie,Biscoe,82.57039117011628,79.44215280648523,93,36,MALE
Chinstrap,Dream,95.11551020062616,0.45907747759617035,2,85,FEMALE
Chinstrap,Dream,14.661415321892523,58.218062638315516,41,42,.
Gentoo,Torgersen,16.66024833912314,47.45578908133565,71,64,MALE
Chinstrap,Dream,39.68548954193892,97.36267776565798,50,82,FEMALE
Adelie,Torgersen,42.35664208643346,93.80825021942415,7,19,.
Gentoo,Biscoe,95.98848014980868,24.025518851763927,4,58,.
Chinstrap,Dream,76.36923580754143,36.61295823046958,31,12,.
Adelie,Torgersen,95.18012355287551,38.21834732952606,47,93,FEMALE
Adelie,Torgersen,34.2428807314042,78.67023287867517,27,0,FEMALE
Gentoo,Dream,59.047551241909545,31.202831432432344,11,70,FEMALE
Chinstrap,Torgersen,88.26891084522369,44.31285575431716,71,19,FEMALE
Adelie,Biscoe,33.194449410844264,63.411678972989925,1,9,.
Gentoo,Torgersen,17.36086564242609,60.817438022958356,45,16,.
Adelie,Biscoe,26.261228257811997,97.13726595703702,55,14,FEMALE
Chinstrap,Dream,26.525384269034646,83.03073059146564,86,61,FEMALE
Adelie,Dream,89.96630995512255,41.20521285715558,21,65,.
Chinstrap,Torgersen,78.18098938742098,97.34205198764082,30,29,.
Adelie,Dream,54.90858275724402,12.847005317438198,27,49,MALE
Chinstrap,Dream,54.641585174642906,38.33705239411817,28,19,FEMALE
Adelie,Biscoe,16.1702155221207,73.87885975973886,60,21,MALE
Adelie,Biscoe,33.10996001094642,51.10235242381482,47,58,FEMALE
Gentoo,Dream,20.81124856432609,12.318281361488747,84,24,.
Chinstrap,Dream,41.766519742153065,13.692454375692954,65,84,.
Adelie,Torgersen,56.91803385932575,16.35393822358393,52,93,.
Gentoo,Biscoe,16.802410504753183,69.71706155250803,95,38,.
Adelie,Dream,81.88157843415117,33.413339005517386,77,69,FEMALE
Gentoo,Torgersen,47.534160910614986,18.396876390143603,69,81,.
Adelie,Biscoe,21.147502998859103,91.9221196243189,49,8,.
Gentoo,Torgersen,62.281135903384786,66.82644869534975,42,46,MALE
Chinstrap,Dream,3.2836038165983794,6.074183513123543,56,95,.
Adelie,Dream,45.75583990693601,87.7272805267307,10,94,.
Chinstrap,Dream,6.400150078362321,96.76085021263027,10,98,MALE
Chinstrap,Biscoe,70.21642654149643,45.07801480365124,49,85,FEMALE
Gentoo,Biscoe,53.622288612346644,98.58837997915442,56,37,FEMALE
Chinstrap,Dream,61.45399894741119,97.86856989675387,42,47,FEMALE
Gentoo,Torgersen,8.343720745086802,32.461094736325656,40,88,FEMALE
Gentoo,Dream,22.58100875502652,92.28471465067459,78,54,FEMALE
Gentoo,Dream,41.78480838882492,97.62404421957613,96,98,FEMALE
Gentoo,Biscoe,83.44984892888083,71.11214030625511,51,50,FEMALE
Gentoo,Torgersen,52.423345694195525,63.56804482916618,4,3,FEMALE
Adelie,Torgersen,42.64129106763186,35.784308208179695,52,11,MALE
Adelie,Biscoe,33.58367107381562,74.69746228392299,90,31,FEMALE
Chinstrap,Torgersen,23.161122041670033,90.63253161933565,40,18,.
Adelie,Torgersen,4.700010748143679,56.20057364551629,22,26,.
Gentoo,Dream,23.887547123420873,97.67348242657754,6,36,MALE
Gentoo,Torgersen,28.651966579166043,19.2986624374346,48,56,.
Adelie,Biscoe,78.79403249721234,69.84807504274124,63,62,.
Chinstrap,Dream,80.04560319762662,9.168253523325198,70,21,FEMALE
Chinstrap,Dream,37.69300936437175,5.147969751270576,6,94,.
Adelie,Biscoe,2.5121101199895857,20.837345505419513,39,65,MALE
Gentoo,Torgersen,47.11410804506069,15.591978424936414,52,53,FEMALE
Gentoo,Dream,89.85634184626463,27.724987206607356,67,27,MALE
Chinstrap,Torgersen,72.95541031835356,50.465928201927525,87,44,.
Adelie,Torgersen,7.665870118352657,78.15434441961919,66,13,.
Gentoo,Torgersen,67.89992886884417,75.20210014605904,55,18,FEMALE
Chinstrap,Biscoe,59.07369181846423,40.578273420109646,5,67,.
Chinstrap,Torgersen,84.9626557031448,36.20766727425359,83,22,.
Adelie,Dream,47.192499252753585,70.88214921889838,5,100,.
Chinstrap,Dream,24.37269984491931,62.56498682791094,75,97,MALE
Gentoo,Biscoe,85.7387746904253,35.50413303296648,28,19,MALE
Chinstrap,Dream,76.49522734452184,99.99709462497283,86,94,FEMALE
Chinstrap,Torgersen,65.82128116557531,59.91664177621557,22,54,MALE
Chinstrap,Dream,2.779690102753163,5.8613746406831595,30,16,FEMALE
Adelie,Biscoe,40.869840838196936,27.014067336457824,37,15,MALE
Gentoo,Torgersen,13.931040182188603,83.26081295713539,15,47,FEMALE
Chinstrap,Torgersen,46.16758789099429,5.268635743851224,24,30,FEMALE
Adelie,Biscoe,90.33164886918199,61.154263342857675,26,0,MALE
Chinstrap,Dream,17.925957827382188,25.35737048827489,33,42,.
Gentoo,Torgersen,41.30952107895512,56.52931232519279,21,16,MALE
Chinstrap,Dream,33.172382963333604,94.37631548853011,50,87,MALE
Adelie,Torgersen,3.0787047562366165,3.045725836886004,70,80,MALE
Chinstrap,Biscoe,16.252038008519964,37.15101800897107,19,76,FEMALE
Chinstrap,Dream,43.78220139883815,37.96547056784642,9,60,MALE
Chinstrap,Biscoe,79.72557232618,71.95961775625388,84,46,.
Adelie,Biscoe,25.71422941284398,35.1804591604534,11,64,FEMALE
Chinstrap,Torgersen,61.727119699098296,3.7420668413837954,27,0,FEMALE
Chinstrap,Biscoe,39.43215888744294,89.41424522623187,24,65,.
Adelie,Dream,57.44033862544982,72.92721706533393,56,27,.
Adelie,Torgersen,44.52552328937962,52.02287466939567,79,34,.
Gentoo,Torgersen,74.65400529870979,28.447564131582006,32,22,FEMALE
Adelie,Biscoe,35.50215323195411,56.65735260695336,45,50,MALE
Chinstrap,Torgersen,95.6906029490889,53.19080563179318,84,96,FEMALE
Chinstrap,Biscoe,50.70621490312149,83.57884589202062,34,11,MALE
Adelie,Torgersen,17.713728960073617,83.09308773933188,67,71,.
Gentoo,Dream,66.50555916167325,44.859160627056625,98,92,MALE
Adelie,Biscoe,38.90137453271599,62.73633469661275,98,32,MALE
Gentoo,Dream,5.201648009988058,46.42555474158709,10,97,MALE
Adelie,Dream,31.946741445890247,19.75938455349394,72,25,FEMALE
Gentoo,Dream,84.83579488892215,48.35986674946393,69,26,.
Gentoo,Torgersen,48.33632246769385,81.07244487516788,19,5,FEMALE
Chinstrap,Dream,40.67012011772743,41.11334917909184,55,17,.
Gentoo,Dream,91.24667366719346,81.46888457198192,66,98,.
Chinstrap,Torgersen,62.83971118906665,58.20286900451822,53,56,FEMALE
Adelie,Torgersen,34.98136504743846,57.942562685984214,55,38,MALE
Adelie,Biscoe,55.47957815458572,95.42389632104305,8,4,FEMALE
Adelie,Torgersen,42.377386431854916,87.74815696436814,61,47,.
Adelie,Torgersen,32.192144904830144,54.91514532914118,59,50,MALE
Adelie,Biscoe,60.55441258515184,79.01958453019586,48,44,MALE
Chinstrap,Biscoe,98.04621771374788,21.826529250775252,44,86,FEMALE
Adelie,Biscoe,38.45414727223642,79.69428169560926,45,27,MALE
Gentoo,Dream,5.164349738989205,97.61817689979493,42,58,MALE
Chinstrap,Torgersen,35.94581339563565,22.073316440684444,49,64,MALE
Gentoo,Torgersen,22.29839562044803,80.3977396370779,5,52,MALE
Chinstrap,Biscoe,34.04160248224548,24.9508168160392,94,2,.
Gentoo,Biscoe,50.73561682774284,19.502059187622546,78,66,.
Chinstrap,Torgersen,7.313328959064769,11.900499813772146,12,20,FEMALE
Adelie,Biscoe,9.18396996347779,43.627145597219354,35,56,MALE
Chinstrap,Torgersen,56.21968353519108,54.927015607238246,73,83,FEMALE
Chinstrap,Torgersen,86.90450752016434,29.150462066771286,58,30,.
Gentoo,Torgersen,46.54051866214115,32.133263025854255,48,28,FEMALE
Chinstrap,Biscoe,18.589849412041925,12.877523081385378,23,96,FEMALE
Chinstrap,Torgersen,92.77705217856922,97.30195619078692,61,27,MALE
Adelie,Dream,64.51150026284229,69.09666788471544,77,47,.
Gentoo,Torgersen,63.252126975623504,8.117669484057489,76,95,FEMALE
Chinstrap,Biscoe,79.73755416779056,68.28081880079179,81,62,FEMALE
Gentoo,Torgersen,51.589331323456214,64.58665074563388,72,100,.
Chinstrap,Dream,89.75610298240754,86.3223648958857,20,100,FEMALE
Chinstrap,Torgersen,30.24313532988009,70.64941216985578,81,74,MALE
Gentoo,Dream,93.61014537488381,2.3906624221379125,100,44,.
Adelie,Dream,21.244274595979107,59.73496587982849,89,34,FEMALE
Chinstrap,Torgersen,16.091260456705548,0.341274734234176,49,62,FEMALE
Chinstrap,Biscoe,28.318370976643358,31.958084491414883,42,28,FEMALE
Chinstrap,Torgersen,29.123025445459316,29.30353046138132,10,76,.
Gentoo,Dream,47.257435952312775,9.018839036047178,35,62,FEMALE
Adelie,Torgersen,11.03988009779886,4.522920701332012,65,59,MALE
Chinstrap,Torgersen,89.341536313929,17.980260592978237,9,74,.
Chinstrap,Biscoe,95.7362237504526,82.89185307226911,46,8,.
Chinstrap,Dream,12.855314932380757,24.849847982045503,70,2,MALE
Gentoo,Biscoe,63.654684712186274,19.970434381716373,14,61,MALE
Gentoo,Biscoe,63.3886813548638,95.98255254392498,71,30,.
Gentoo,Torgersen,28.89024368075439,11.516743810797026,86,75,.
Gentoo,Torgersen,89.91310489324596,29.660489541985125,89,17,FEMALE
Adelie,Dream,65.4737351176129,81.372338408945,5,21,FEMALE
Gentoo,Dream,25.389446812662097,63.327516226148404,71,38,MALE
Gentoo,Dream,59.16909334620708,6.963587746876277,90,80,FEMALE
Chinstrap,Dream,29.60357783170514,93.1004267813498,1,56,.
Gentoo,Biscoe,15.791709577508861,27.812467723333445,71,82,MALE
Adelie,Dream,34.75800745193459,38.99211996412924,37,44,.
Adelie,Dream,53.822508973238484,57.5834025544493,36,37,MALE
Chinstrap,Torgersen,64.86666974247981,58.000974791514736,10,88,FEMALE
Adelie,Biscoe,83.40639567373562,26.413491231379847,2,44,.
Gentoo,Dream,67.20643314509516,77.153166099464,25,73,.
Gentoo,Biscoe,29.891074174217238,33.76156555163823,44,47,FEMALE
Adelie,Torgersen,33.21961538784992,74.84992839015509,94,85,MALE
Adelie,Biscoe,55.53645994298859,14.861026705933899,71,83,.
Gentoo,Biscoe,84.33095605811064,41.87847507706831,34,62,.
Chinstrap,Dream,52.31865946538012,2.5262876631188647,60,64,.
Gentoo,Biscoe,76.08409833401382,37.0100297216567,9,46,.
Chinstrap,Dream,57.04272512851721,1.7596416126326786,13,76,MALE
Chinstrap,Torgersen,64.47649562586447,79.35581616421194,37,27,MALE
Adelie,Dream,85.63641372839938,26.900521018910418,53,99,MALE
Chinstrap,Torgersen,43.901449521074255,78.12078339266903,61,49,FEMALE
Gentoo,Torgersen,69.75427704268444,79.65718467424314,85,72,FEMALE
Gentoo,Dream,83.39466128566704,8.15435726145024,19,76,.
Adelie,Dream,64.84889106074687,51.757619215268114,80,12,MALE
Chinstrap,Biscoe,6.234963787276748,11.371603557147946,11,22,MALE
Gentoo,Dream,48.594461188713666,97.7629627828528,89,97,.
Chinstrap,Torgersen,59.551152667404395,73.60936569363078,7,76,FEMALE
Gentoo,Biscoe,28.962544550334513,12.05222954671119,98,62,.
Gentoo,Dream,60.808525710452265,50.899589261133585,50,6,FEMALE
Gentoo,Biscoe,90.39977072222133,99.14522611736584,26,85,.
Gentoo,Biscoe,60.4350512960888,81.46149551648318,93,12,MALE
Adelie,Torgersen,1.893143755229143,72.89439274710006,73,85,FEMALE
Adelie,Torgersen,51.677399022129975,87.7087399729621,9,45,FEMALE
Chinstrap,Torgersen,28.643164866437022,96.06298635340397,54,12,FEMALE
Chinstrap,Dream,53.69431133102385,64.57353468833574,50,45,MALE
Adelie,Torgersen,72.72363190698621,49.66329799422463,10,46,FEMALE
Gentoo,Biscoe,12.064484893821891,29.22823791303365,77,80,FEMALE
Chinstrap,Torgersen,3.4531051546674574,22.26913208061839,52,29,MALE
Chinstrap,Biscoe,99.65211322088774,22.19401247405314,52,29,.
Adelie,Torgersen,17.57950126365111,44.857850946416875,49,1,FEMALE
Chinstrap,Biscoe,86.71601964037544,43.20731677860808,87,59,FEMALE
Adelie,Dream,27.164790957412,89.94537751591923,92,98,MALE
Gentoo,Biscoe,57.45091154406076,64.50140447686238,77,28,.
Chinstrap,Biscoe,33.86144560709291,5.335878731986698,86,54,FEMALE
Gentoo,Dream,18.96627206162682,5.508686072237001,98,37,MALE
Gentoo,Dream,46.95726832607562,63.208128098443176,99,18,FEMALE
Adelie,Torgersen,78.93935395341228,4.796305706520798,87,92,FEMALE
Gentoo,Torgersen,77.02845749988685,91.56724227620187,78,46,.
Adelie,Dream,72.23073951840557,8.590079542638328,23,80,.
Adelie,Dream,88.73024554005872,5.6862738782498035,37,100,.
Chinstrap,Dream,24.41700825298484,72.83597022930925,30,9,MALE
Gentoo,Torgersen,38.24046229117304,47.16174021416912,46,25,MALE
Adelie,Torgersen,19.422590555327666,18.794572602158244,95,97,MALE
Chinstrap,Dream,32.56639700107604,35.06873853358372,35,24,MALE
Adelie,Dream,22.636780212842776,59.3626579231305,43,87,.
Gentoo,Biscoe,3.9634312234069546,5.7561583925912485,7,65,MALE
Gentoo,Dream,92.83858871596146,79.6266707269779,18,72,.
Chinstrap,Torgersen,77.3754739943166,1.6716829868707817,31,84,.
Chinstrap,Torgersen,30.786745826322225,44.06269355678507,6,94,MALE
Chinstrap,Dream,64.643433481124,64.7615593101945,79,61,.
Chinstrap,Torgersen,0.25180795310356663,87.95852150711788,99,27,.
Chinstrap,Dream,76.24942789149299,42.2496817631784,57,27,MALE
Gentoo,Biscoe,53.03867169256904,42.10742549641391,54,43,MALE
Chinstrap,Torgersen,12.926163274790959,41.50668107913842,16,76,.
Chinstrap,Torgersen,38.67681131665359,95.03993671532412,61,97,.
Chinstrap,Dream,10.883774056743656,59.24538341712373,43,49,FEMALE
Chinstrap,Dream,54.25066843774275,29.136109517255626,65,73,FEMALE
Gentoo,Torgersen,28.116435037694988,37.853545795669504,38,26,MALE
Gentoo,Dream,68.42242816899441,35.218966192934474,73,45,.
Adelie,Torgersen,92.731517237408,18.87497725262537,67,6,MALE
